,gemini-2.5-flash,gpt-4o
kbaa-p009:__COL__:city,23,22
kbaa-p009:__COL__:publisher,22,20
kbaa-p009:__COL__:publishyear,23,22
kbaa-p009:__COL__:pagecount,23,22
kbaa-p009:__COL__:library,23,21
kbaa-p009:__COL__:description,21,20
kbaa-p009:__COL__:index,23,23
kbaa-p009:matches,273,265
kbaa-p009:total,299,299
kbaa-p009:mismatch_bool,False,False
kbaa-p009:pred_nrows,23,22
kbaa-p009:pred_adj_nrows,23,23
kbaa-p009:gt_nrows,23,23
kbaa-p009:matches_pct,91.30434782608695,88.62876254180601
kbaa-p048:__COL__:lastname,22,
kbaa-p048:__COL__:firstname,22,
kbaa-p048:__COL__:maidenname,22,
kbaa-p048:__COL__:birthyear,22,
kbaa-p048:__COL__:deathyear,22,
kbaa-p048:__COL__:title,9,
kbaa-p048:__COL__:city,20,
kbaa-p048:__COL__:publisher,21,
kbaa-p048:__COL__:publishyear,20,
kbaa-p048:__COL__:pagecount,19,
kbaa-p048:__COL__:library,20,
kbaa-p048:__COL__:description,15,
kbaa-p048:__COL__:index,22,
kbaa-p048:matches,256,
kbaa-p048:total,286,
kbaa-p048:mismatch_bool,False,True
kbaa-p048:pred_nrows,21,19
kbaa-p048:pred_adj_nrows,22,19
kbaa-p048:gt_nrows,22,22
kbaa-p048:matches_pct,89.5104895104895,
kbaa-p121:__COL__:lastname,22,22
kbaa-p121:__COL__:firstname,21,20
kbaa-p121:__COL__:maidenname,22,22
kbaa-p121:__COL__:birthyear,21,21
kbaa-p121:__COL__:deathyear,22,20
kbaa-p121:__COL__:title,18,3
kbaa-p121:__COL__:city,22,20
kbaa-p121:__COL__:publisher,21,18
kbaa-p121:__COL__:publishyear,22,21
kbaa-p121:__COL__:pagecount,22,21
kbaa-p121:__COL__:library,22,20
kbaa-p121:__COL__:description,22,20
kbaa-p121:__COL__:index,22,22
kbaa-p121:matches,279,250
kbaa-p121:total,286,286
kbaa-p121:mismatch_bool,False,False
kbaa-p121:pred_nrows,22,22
kbaa-p121:pred_adj_nrows,22,22
kbaa-p121:gt_nrows,22,22
kbaa-p121:matches_pct,97.55244755244755,87.41258741258741
kbaa-p064:__COL__:lastname,22,21
kbaa-p064:__COL__:firstname,21,21
kbaa-p064:__COL__:maidenname,22,22
kbaa-p064:__COL__:birthyear,22,21
kbaa-p064:__COL__:deathyear,22,21
kbaa-p064:__COL__:title,5,13
kbaa-p064:__COL__:city,22,22
kbaa-p064:__COL__:publisher,22,19
kbaa-p064:__COL__:publishyear,22,22
kbaa-p064:__COL__:pagecount,22,21
kbaa-p064:__COL__:library,22,22
kbaa-p064:__COL__:description,19,17
kbaa-p064:__COL__:index,22,22
kbaa-p064:matches,265,264
kbaa-p064:total,286,286
kbaa-p064:mismatch_bool,False,False
kbaa-p064:pred_nrows,21,21
kbaa-p064:pred_adj_nrows,22,22
kbaa-p064:gt_nrows,22,22
kbaa-p064:matches_pct,92.65734265734265,92.3076923076923
kbaa-p072:__COL__:lastname,19,8
kbaa-p072:__COL__:firstname,19,4
kbaa-p072:__COL__:maidenname,19,19
kbaa-p072:__COL__:birthyear,19,7
kbaa-p072:__COL__:deathyear,20,18
kbaa-p072:__COL__:title,7,3
kbaa-p072:__COL__:city,19,6
kbaa-p072:__COL__:publisher,17,3
kbaa-p072:__COL__:publishyear,20,5
kbaa-p072:__COL__:pagecount,20,4
kbaa-p072:__COL__:library,20,5
kbaa-p072:__COL__:description,15,3
kbaa-p072:__COL__:index,20,4
kbaa-p072:matches,234,89
kbaa-p072:total,260,260
kbaa-p072:mismatch_bool,False,False
kbaa-p072:pred_nrows,19,20
kbaa-p072:pred_adj_nrows,20,20
kbaa-p072:gt_nrows,20,20
kbaa-p072:matches_pct,90.0,34.23076923076923
kbaa-p005:matches,,80
kbaa-p005:total,,273
kbaa-p005:mismatch_bool,True,False
kbaa-p005:pred_nrows,19,20
kbaa-p005:pred_adj_nrows,19,21
kbaa-p005:gt_nrows,21,21
kbaa-p005:matches_pct,,29.304029304029307
kbaa-p101:__COL__:lastname,22,14
kbaa-p101:__COL__:firstname,20,9
kbaa-p101:__COL__:maidenname,22,22
kbaa-p101:__COL__:birthyear,22,13
kbaa-p101:__COL__:deathyear,22,20
kbaa-p101:__COL__:title,20,5
kbaa-p101:__COL__:city,20,12
kbaa-p101:__COL__:publisher,21,10
kbaa-p101:__COL__:publishyear,22,12
kbaa-p101:__COL__:pagecount,22,12
kbaa-p101:__COL__:library,22,0
kbaa-p101:__COL__:description,20,8
kbaa-p101:__COL__:index,22,12
kbaa-p101:matches,277,149
kbaa-p101:total,286,286
kbaa-p101:mismatch_bool,False,False
kbaa-p101:pred_nrows,22,21
kbaa-p101:pred_adj_nrows,22,22
kbaa-p101:gt_nrows,22,22
kbaa-p101:matches_pct,96.85314685314685,52.09790209790209
kbaa-p068:__COL__:lastname,20,20
kbaa-p068:__COL__:firstname,20,4
kbaa-p068:__COL__:maidenname,19,18
kbaa-p068:__COL__:birthyear,20,20
kbaa-p068:__COL__:deathyear,20,20
kbaa-p068:__COL__:title,0,0
kbaa-p068:__COL__:city,19,19
kbaa-p068:__COL__:publisher,19,19
kbaa-p068:__COL__:publishyear,20,20
kbaa-p068:__COL__:pagecount,20,20
kbaa-p068:__COL__:library,20,19
kbaa-p068:__COL__:description,16,17
kbaa-p068:__COL__:index,20,20
kbaa-p068:matches,233,216
kbaa-p068:total,260,260
kbaa-p068:mismatch_bool,False,False
kbaa-p068:pred_nrows,20,20
kbaa-p068:pred_adj_nrows,20,20
kbaa-p068:gt_nrows,20,20
kbaa-p068:matches_pct,89.61538461538461,83.07692307692308
__ALL__:__COL__:lastname,826,663
__ALL__:__COL__:firstname,789,561
__ALL__:__COL__:maidenname,829,714
__ALL__:__COL__:birthyear,836,641
__ALL__:__COL__:deathyear,838,684
__ALL__:__COL__:title,417,206
__ALL__:__COL__:city,818,594
__ALL__:__COL__:publisher,799,546
__ALL__:__COL__:publishyear,831,616
__ALL__:__COL__:pagecount,827,611
__ALL__:__COL__:library,804,498
__ALL__:__COL__:description,696,488
__ALL__:__COL__:index,838,636
__ALL__:matches,10148,7458
__ALL__:total,10933,9607
__ALL__:matches_pct,92.81990304582457,77.63089413968981
__ALL__:mismatched_dim_count,2,7
__ALL__:pred_nrows,864,838
__ALL__:pred_adj_nrows,882,865
__ALL__:gt_nrows,883,883
__ALL__:counted_nrows,841,739
kbaa-p007:__COL__:lastname,,21
kbaa-p007:__COL__:firstname,,17
kbaa-p007:__COL__:maidenname,,21
kbaa-p007:__COL__:birthyear,,21
kbaa-p007:__COL__:deathyear,,21
kbaa-p007:__COL__:title,,3
kbaa-p007:__COL__:city,,21
kbaa-p007:__COL__:publisher,,19
kbaa-p007:__COL__:publishyear,,20
kbaa-p007:__COL__:pagecount,,20
kbaa-p007:__COL__:library,,20
kbaa-p007:__COL__:description,,0
kbaa-p007:__COL__:index,,21
kbaa-p005:__COL__:lastname,,11
kbaa-p005:__COL__:firstname,,7
kbaa-p005:__COL__:maidenname,,18
kbaa-p005:__COL__:birthyear,,6
kbaa-p005:__COL__:deathyear,,12
kbaa-p005:__COL__:title,,1
kbaa-p005:__COL__:city,,4
kbaa-p005:__COL__:publisher,,5
kbaa-p005:__COL__:publishyear,,3
kbaa-p005:__COL__:pagecount,,3
kbaa-p005:__COL__:library,,5
kbaa-p005:__COL__:description,,2
kbaa-p005:__COL__:index,,3
