,gemini-2.5-flash,gpt-4o
kbaa-p113:pred_nrows,22,22
kbaa-p113:pred_adj_nrows,22,22
kbaa-p113:gt_nrows,22,22
kbaa-p113:matches_pct,98.95104895104895,94.75524475524476
kbaa-p114:__COL__:lastname,23,23
kbaa-p114:__COL__:firstname,23,22
kbaa-p114:__COL__:maidenname,23,23
kbaa-p114:__COL__:birthyear,23,22
kbaa-p114:__COL__:deathyear,23,23
kbaa-p114:__COL__:title,22,21
kbaa-p114:__COL__:city,23,21
kbaa-p114:__COL__:publisher,23,22
kbaa-p114:__COL__:publishyear,23,22
kbaa-p114:__COL__:pagecount,23,20
kbaa-p114:__COL__:library,23,20
kbaa-p114:__COL__:description,19,22
kbaa-p114:__COL__:index,23,23
kbaa-p114:matches,294,284
kbaa-p114:total,299,299
kbaa-p114:mismatch_bool,False,False
kbaa-p114:pred_nrows,23,22
kbaa-p114:pred_adj_nrows,23,23
kbaa-p114:gt_nrows,23,23
kbaa-p114:matches_pct,98.32775919732441,94.98327759197325
kbaa-p115:__COL__:lastname,18,18
kbaa-p115:__COL__:firstname,18,17
kbaa-p115:__COL__:maidenname,18,18
kbaa-p115:__COL__:birthyear,18,17
kbaa-p115:__COL__:deathyear,18,15
kbaa-p115:__COL__:title,17,18
kbaa-p115:__COL__:city,17,18
kbaa-p115:__COL__:publisher,18,18
kbaa-p115:__COL__:publishyear,18,18
kbaa-p115:__COL__:pagecount,17,17
kbaa-p115:__COL__:library,17,17
kbaa-p115:__COL__:description,17,18
kbaa-p115:__COL__:index,18,18
kbaa-p115:matches,229,227
kbaa-p115:total,234,234
kbaa-p115:mismatch_bool,False,False
kbaa-p115:pred_nrows,18,18
kbaa-p115:pred_adj_nrows,18,18
kbaa-p115:gt_nrows,18,18
kbaa-p115:matches_pct,97.86324786324786,97.00854700854701
kbaa-p119:__COL__:lastname,20,20
kbaa-p119:__COL__:firstname,20,19
kbaa-p119:__COL__:maidenname,20,20
kbaa-p119:__COL__:birthyear,20,19
kbaa-p119:__COL__:deathyear,20,19
kbaa-p119:__COL__:title,20,20
kbaa-p119:__COL__:city,20,19
kbaa-p119:__COL__:publisher,20,18
kbaa-p119:__COL__:publishyear,20,20
kbaa-p119:__COL__:pagecount,20,19
kbaa-p119:__COL__:library,20,20
kbaa-p119:__COL__:description,18,19
kbaa-p119:__COL__:index,20,20
kbaa-p119:matches,258,252
kbaa-p119:total,260,260
kbaa-p119:mismatch_bool,False,False
kbaa-p119:pred_nrows,19,19
kbaa-p119:pred_adj_nrows,20,20
kbaa-p119:gt_nrows,20,20
kbaa-p119:matches_pct,99.23076923076923,96.92307692307692
kbaa-p121:__COL__:lastname,22,22
kbaa-p121:__COL__:firstname,21,21
kbaa-p121:__COL__:maidenname,21,22
kbaa-p121:__COL__:birthyear,22,21
kbaa-p121:__COL__:deathyear,22,22
kbaa-p121:__COL__:title,22,18
kbaa-p121:__COL__:city,22,22
kbaa-p121:__COL__:publisher,22,20
kbaa-p121:__COL__:publishyear,22,21
kbaa-p121:__COL__:pagecount,22,21
kbaa-p121:__COL__:library,22,4
kbaa-p121:__COL__:description,21,15
kbaa-p121:__COL__:index,22,22
kbaa-p121:matches,283,251
kbaa-p121:total,286,286
kbaa-p121:mismatch_bool,False,False
kbaa-p121:pred_nrows,22,22
kbaa-p121:pred_adj_nrows,22,22
kbaa-p121:gt_nrows,22,22
kbaa-p121:matches_pct,98.95104895104895,87.76223776223776
kbaa-p124:__COL__:lastname,19,19
kbaa-p124:__COL__:firstname,18,18
kbaa-p124:__COL__:maidenname,19,18
kbaa-p124:__COL__:birthyear,19,18
kbaa-p124:__COL__:deathyear,19,18
kbaa-p124:__COL__:title,18,11
kbaa-p124:__COL__:city,19,18
kbaa-p124:__COL__:publisher,19,17
kbaa-p124:__COL__:publishyear,18,18
kbaa-p124:__COL__:pagecount,19,18
kbaa-p124:__COL__:library,17,18
kbaa-p124:__COL__:description,16,18
kbaa-p124:__COL__:index,19,19
kbaa-p124:matches,239,228
kbaa-p124:total,247,247
kbaa-p124:mismatch_bool,False,False
kbaa-p124:pred_nrows,18,18
kbaa-p124:pred_adj_nrows,19,19
kbaa-p124:gt_nrows,19,19
kbaa-p124:matches_pct,96.76113360323887,92.3076923076923
kbaa-p151:__COL__:lastname,21,21
kbaa-p151:__COL__:firstname,21,20
kbaa-p151:__COL__:maidenname,21,20
kbaa-p151:__COL__:birthyear,21,21
kbaa-p151:__COL__:deathyear,21,21
kbaa-p151:__COL__:title,21,21
kbaa-p151:__COL__:city,21,20
kbaa-p151:__COL__:publisher,20,20
kbaa-p151:__COL__:publishyear,21,21
kbaa-p151:__COL__:pagecount,21,21
kbaa-p151:__COL__:library,21,21
kbaa-p151:__COL__:description,17,15
kbaa-p151:__COL__:index,21,21
kbaa-p151:matches,268,263
kbaa-p151:total,273,273
kbaa-p151:mismatch_bool,False,False
kbaa-p151:pred_nrows,20,20
kbaa-p151:pred_adj_nrows,21,21
kbaa-p151:gt_nrows,21,21
kbaa-p151:matches_pct,98.16849816849816,96.33699633699634
__ALL__:__COL__:lastname,793,652
__ALL__:__COL__:firstname,767,623
__ALL__:__COL__:maidenname,809,678
__ALL__:__COL__:birthyear,795,633
__ALL__:__COL__:deathyear,805,659
__ALL__:__COL__:title,763,585
__ALL__:__COL__:city,782,616
__ALL__:__COL__:publisher,777,609
__ALL__:__COL__:publishyear,783,623
__ALL__:__COL__:pagecount,784,621
__ALL__:__COL__:library,777,549
__ALL__:__COL__:description,710,583
__ALL__:__COL__:index,784,642
__ALL__:matches,10129,8073
__ALL__:total,10673,8983
__ALL__:matches_pct,94.90302632811768,89.86975397973951
__ALL__:mismatched_dim_count,3,9
__ALL__:pred_nrows,863,838
__ALL__:pred_adj_nrows,880,861
__ALL__:gt_nrows,883,883
__ALL__:counted_nrows,821,691
kbaa-p005:__COL__:lastname,,19
kbaa-p005:__COL__:firstname,,19
kbaa-p005:__COL__:maidenname,,21
kbaa-p005:__COL__:birthyear,,20
kbaa-p005:__COL__:deathyear,,20
kbaa-p005:__COL__:title,,18
kbaa-p005:__COL__:city,,21
kbaa-p005:__COL__:publisher,,21
kbaa-p005:__COL__:publishyear,,20
kbaa-p005:__COL__:pagecount,,21
kbaa-p005:__COL__:library,,19
kbaa-p005:__COL__:description,,16
kbaa-p005:__COL__:index,,21
kbaa-p068:__COL__:lastname,,20
kbaa-p068:__COL__:firstname,,20
kbaa-p068:__COL__:maidenname,,20
kbaa-p068:__COL__:birthyear,,20
kbaa-p068:__COL__:deathyear,,20
kbaa-p068:__COL__:title,,17
kbaa-p068:__COL__:city,,20
kbaa-p068:__COL__:publisher,,20
kbaa-p068:__COL__:publishyear,,20
kbaa-p068:__COL__:pagecount,,20
kbaa-p068:__COL__:library,,20
kbaa-p068:__COL__:description,,19
kbaa-p068:__COL__:index,,20
