,gemini-2.5-flash,gpt-4o
kbaa-p113:__COL__:maidenname,22,21
kbaa-p113:__COL__:birthyear,22,21
kbaa-p113:__COL__:deathyear,22,21
kbaa-p113:__COL__:title,20,19
kbaa-p113:__COL__:city,22,20
kbaa-p113:__COL__:publisher,22,19
kbaa-p113:__COL__:publishyear,22,20
kbaa-p113:__COL__:pagecount,22,20
kbaa-p113:__COL__:library,22,11
kbaa-p113:__COL__:description,22,21
kbaa-p113:__COL__:index,22,22
kbaa-p113:matches,282,258
kbaa-p113:total,286,286
kbaa-p113:mismatch_bool,False,False
kbaa-p113:pred_nrows,22,21
kbaa-p113:pred_adj_nrows,22,22
kbaa-p113:gt_nrows,22,22
kbaa-p113:matches_pct,98.6013986013986,90.20979020979021
kbaa-p114:__COL__:lastname,23,23
kbaa-p114:__COL__:firstname,23,21
kbaa-p114:__COL__:maidenname,23,23
kbaa-p114:__COL__:birthyear,23,23
kbaa-p114:__COL__:deathyear,23,23
kbaa-p114:__COL__:title,22,20
kbaa-p114:__COL__:city,22,22
kbaa-p114:__COL__:publisher,22,21
kbaa-p114:__COL__:publishyear,22,22
kbaa-p114:__COL__:pagecount,22,20
kbaa-p114:__COL__:library,22,19
kbaa-p114:__COL__:description,19,18
kbaa-p114:__COL__:index,23,23
kbaa-p114:matches,289,278
kbaa-p114:total,299,299
kbaa-p114:mismatch_bool,False,False
kbaa-p114:pred_nrows,22,22
kbaa-p114:pred_adj_nrows,23,23
kbaa-p114:gt_nrows,23,23
kbaa-p114:matches_pct,96.65551839464884,92.97658862876254
kbaa-p115:__COL__:lastname,18,18
kbaa-p115:__COL__:firstname,17,16
kbaa-p115:__COL__:maidenname,18,18
kbaa-p115:__COL__:birthyear,18,18
kbaa-p115:__COL__:deathyear,18,17
kbaa-p115:__COL__:title,17,17
kbaa-p115:__COL__:city,17,18
kbaa-p115:__COL__:publisher,17,17
kbaa-p115:__COL__:publishyear,18,18
kbaa-p115:__COL__:pagecount,17,18
kbaa-p115:__COL__:library,17,17
kbaa-p115:__COL__:description,15,17
kbaa-p115:__COL__:index,18,18
kbaa-p115:matches,225,227
kbaa-p115:total,234,234
kbaa-p115:mismatch_bool,False,False
kbaa-p115:pred_nrows,18,18
kbaa-p115:pred_adj_nrows,18,18
kbaa-p115:gt_nrows,18,18
kbaa-p115:matches_pct,96.15384615384616,97.00854700854701
kbaa-p119:__COL__:lastname,20,20
kbaa-p119:__COL__:firstname,20,19
kbaa-p119:__COL__:maidenname,20,20
kbaa-p119:__COL__:birthyear,20,19
kbaa-p119:__COL__:deathyear,20,19
kbaa-p119:__COL__:title,18,20
kbaa-p119:__COL__:city,20,19
kbaa-p119:__COL__:publisher,19,18
kbaa-p119:__COL__:publishyear,20,19
kbaa-p119:__COL__:pagecount,20,20
kbaa-p119:__COL__:library,20,16
kbaa-p119:__COL__:description,18,18
kbaa-p119:__COL__:index,20,20
kbaa-p119:matches,255,247
kbaa-p119:total,260,260
kbaa-p119:mismatch_bool,False,False
kbaa-p119:pred_nrows,19,19
kbaa-p119:pred_adj_nrows,20,20
kbaa-p119:gt_nrows,20,20
kbaa-p119:matches_pct,98.07692307692307,95.0
kbaa-p121:__COL__:lastname,22,22
kbaa-p121:__COL__:firstname,22,18
kbaa-p121:__COL__:maidenname,21,21
kbaa-p121:__COL__:birthyear,22,21
kbaa-p121:__COL__:deathyear,22,22
kbaa-p121:__COL__:title,21,17
kbaa-p121:__COL__:city,22,21
kbaa-p121:__COL__:publisher,21,20
kbaa-p121:__COL__:publishyear,22,21
kbaa-p121:__COL__:pagecount,22,22
kbaa-p121:__COL__:library,22,3
kbaa-p121:__COL__:description,22,16
kbaa-p121:__COL__:index,22,22
kbaa-p121:matches,283,246
kbaa-p121:total,286,286
kbaa-p121:mismatch_bool,False,False
kbaa-p121:pred_nrows,22,22
kbaa-p121:pred_adj_nrows,22,22
kbaa-p121:gt_nrows,22,22
kbaa-p121:matches_pct,98.95104895104895,86.01398601398601
kbaa-p124:__COL__:lastname,19,19
kbaa-p124:__COL__:firstname,18,18
kbaa-p124:__COL__:maidenname,19,19
kbaa-p124:__COL__:birthyear,19,19
kbaa-p124:__COL__:deathyear,19,18
kbaa-p124:__COL__:title,17,15
kbaa-p124:__COL__:city,19,18
kbaa-p124:__COL__:publisher,19,18
kbaa-p124:__COL__:publishyear,18,17
kbaa-p124:__COL__:pagecount,19,18
kbaa-p124:__COL__:library,18,18
kbaa-p124:__COL__:description,16,16
kbaa-p124:__COL__:index,19,19
kbaa-p124:matches,239,232
kbaa-p124:total,247,247
kbaa-p124:mismatch_bool,False,False
kbaa-p124:pred_nrows,18,18
kbaa-p124:pred_adj_nrows,19,19
kbaa-p124:gt_nrows,19,19
kbaa-p124:matches_pct,96.76113360323887,93.92712550607287
kbaa-p151:__COL__:lastname,9,21
kbaa-p151:__COL__:firstname,0,20
kbaa-p151:__COL__:maidenname,19,21
kbaa-p151:__COL__:birthyear,3,21
kbaa-p151:__COL__:deathyear,12,21
kbaa-p151:__COL__:title,1,17
kbaa-p151:__COL__:city,2,20
kbaa-p151:__COL__:publisher,2,20
kbaa-p151:__COL__:publishyear,1,21
kbaa-p151:__COL__:pagecount,1,21
kbaa-p151:__COL__:library,4,21
kbaa-p151:__COL__:description,1,15
kbaa-p151:__COL__:index,1,21
kbaa-p151:matches,56,260
kbaa-p151:total,273,273
kbaa-p151:mismatch_bool,False,False
kbaa-p151:pred_nrows,21,20
kbaa-p151:pred_adj_nrows,21,21
kbaa-p151:gt_nrows,21,21
kbaa-p151:matches_pct,20.51282051282051,95.23809523809523
__ALL__:__COL__:lastname,796,647
__ALL__:__COL__:firstname,763,579
__ALL__:__COL__:maidenname,829,671
__ALL__:__COL__:birthyear,801,626
__ALL__:__COL__:deathyear,820,653
__ALL__:__COL__:title,697,550
__ALL__:__COL__:city,776,607
__ALL__:__COL__:publisher,766,567
__ALL__:__COL__:publishyear,784,603
__ALL__:__COL__:pagecount,786,603
__ALL__:__COL__:library,780,520
__ALL__:__COL__:description,697,531
__ALL__:__COL__:index,794,623
__ALL__:matches,10089,7780
__ALL__:total,10907,8983
__ALL__:matches_pct,92.50022921059869,86.6080374039853
__ALL__:mismatched_dim_count,2,9
__ALL__:pred_nrows,860,825
__ALL__:pred_adj_nrows,879,851
__ALL__:gt_nrows,883,883
__ALL__:counted_nrows,839,691
kbaa-p005:__COL__:lastname,,11
kbaa-p005:__COL__:firstname,,6
kbaa-p005:__COL__:maidenname,,19
kbaa-p005:__COL__:birthyear,,6
kbaa-p005:__COL__:deathyear,,12
kbaa-p005:__COL__:title,,3
kbaa-p005:__COL__:city,,4
kbaa-p005:__COL__:publisher,,5
kbaa-p005:__COL__:publishyear,,3
kbaa-p005:__COL__:pagecount,,3
kbaa-p005:__COL__:library,,0
kbaa-p005:__COL__:description,,2
kbaa-p005:__COL__:index,,3
