,gemini-2.5-flash,gpt-4o
kbaa-p009:__COL__:city,23,22
kbaa-p009:__COL__:publisher,23,20
kbaa-p009:__COL__:publishyear,23,22
kbaa-p009:__COL__:pagecount,23,22
kbaa-p009:__COL__:library,23,21
kbaa-p009:__COL__:description,22,21
kbaa-p009:__COL__:index,23,23
kbaa-p009:matches,292,284
kbaa-p009:total,299,299
kbaa-p009:mismatch_bool,False,False
kbaa-p009:pred_nrows,23,22
kbaa-p009:pred_adj_nrows,23,23
kbaa-p009:gt_nrows,23,23
kbaa-p009:matches_pct,97.65886287625418,94.98327759197325
kbaa-p048:__COL__:lastname,22,
kbaa-p048:__COL__:firstname,22,
kbaa-p048:__COL__:maidenname,22,
kbaa-p048:__COL__:birthyear,22,
kbaa-p048:__COL__:deathyear,22,
kbaa-p048:__COL__:title,20,
kbaa-p048:__COL__:city,20,
kbaa-p048:__COL__:publisher,21,
kbaa-p048:__COL__:publishyear,20,
kbaa-p048:__COL__:pagecount,19,
kbaa-p048:__COL__:library,20,
kbaa-p048:__COL__:description,18,
kbaa-p048:__COL__:index,22,
kbaa-p048:matches,270,
kbaa-p048:total,286,
kbaa-p048:mismatch_bool,False,True
kbaa-p048:pred_nrows,21,19
kbaa-p048:pred_adj_nrows,22,19
kbaa-p048:gt_nrows,22,22
kbaa-p048:matches_pct,94.4055944055944,
kbaa-p121:__COL__:lastname,22,22
kbaa-p121:__COL__:firstname,21,21
kbaa-p121:__COL__:maidenname,22,22
kbaa-p121:__COL__:birthyear,21,21
kbaa-p121:__COL__:deathyear,22,20
kbaa-p121:__COL__:title,22,17
kbaa-p121:__COL__:city,22,20
kbaa-p121:__COL__:publisher,21,19
kbaa-p121:__COL__:publishyear,22,21
kbaa-p121:__COL__:pagecount,22,21
kbaa-p121:__COL__:library,22,20
kbaa-p121:__COL__:description,22,20
kbaa-p121:__COL__:index,22,22
kbaa-p121:matches,283,266
kbaa-p121:total,286,286
kbaa-p121:mismatch_bool,False,False
kbaa-p121:pred_nrows,22,22
kbaa-p121:pred_adj_nrows,22,22
kbaa-p121:gt_nrows,22,22
kbaa-p121:matches_pct,98.95104895104895,93.00699300699301
kbaa-p064:__COL__:lastname,22,21
kbaa-p064:__COL__:firstname,21,21
kbaa-p064:__COL__:maidenname,22,22
kbaa-p064:__COL__:birthyear,22,21
kbaa-p064:__COL__:deathyear,22,21
kbaa-p064:__COL__:title,21,20
kbaa-p064:__COL__:city,22,22
kbaa-p064:__COL__:publisher,22,21
kbaa-p064:__COL__:publishyear,22,22
kbaa-p064:__COL__:pagecount,22,21
kbaa-p064:__COL__:library,22,22
kbaa-p064:__COL__:description,21,20
kbaa-p064:__COL__:index,22,22
kbaa-p064:matches,283,276
kbaa-p064:total,286,286
kbaa-p064:mismatch_bool,False,False
kbaa-p064:pred_nrows,21,21
kbaa-p064:pred_adj_nrows,22,22
kbaa-p064:gt_nrows,22,22
kbaa-p064:matches_pct,98.95104895104895,96.5034965034965
kbaa-p072:__COL__:lastname,20,12
kbaa-p072:__COL__:firstname,20,4
kbaa-p072:__COL__:maidenname,19,19
kbaa-p072:__COL__:birthyear,19,7
kbaa-p072:__COL__:deathyear,20,18
kbaa-p072:__COL__:title,20,4
kbaa-p072:__COL__:city,19,6
kbaa-p072:__COL__:publisher,18,4
kbaa-p072:__COL__:publishyear,20,5
kbaa-p072:__COL__:pagecount,20,4
kbaa-p072:__COL__:library,20,5
kbaa-p072:__COL__:description,17,4
kbaa-p072:__COL__:index,20,4
kbaa-p072:matches,252,96
kbaa-p072:total,260,260
kbaa-p072:mismatch_bool,False,False
kbaa-p072:pred_nrows,19,20
kbaa-p072:pred_adj_nrows,20,20
kbaa-p072:gt_nrows,20,20
kbaa-p072:matches_pct,96.92307692307692,36.92307692307693
kbaa-p005:matches,,83
kbaa-p005:total,,273
kbaa-p005:mismatch_bool,True,False
kbaa-p005:pred_nrows,19,20
kbaa-p005:pred_adj_nrows,19,21
kbaa-p005:gt_nrows,21,21
kbaa-p005:matches_pct,,30.4029304029304
kbaa-p101:__COL__:lastname,22,15
kbaa-p101:__COL__:firstname,21,11
kbaa-p101:__COL__:maidenname,22,22
kbaa-p101:__COL__:birthyear,22,13
kbaa-p101:__COL__:deathyear,22,20
kbaa-p101:__COL__:title,22,9
kbaa-p101:__COL__:city,21,13
kbaa-p101:__COL__:publisher,22,11
kbaa-p101:__COL__:publishyear,22,12
kbaa-p101:__COL__:pagecount,22,12
kbaa-p101:__COL__:library,22,0
kbaa-p101:__COL__:description,20,9
kbaa-p101:__COL__:index,22,12
kbaa-p101:matches,282,159
kbaa-p101:total,286,286
kbaa-p101:mismatch_bool,False,False
kbaa-p101:pred_nrows,22,21
kbaa-p101:pred_adj_nrows,22,22
kbaa-p101:gt_nrows,22,22
kbaa-p101:matches_pct,98.6013986013986,55.59440559440559
kbaa-p068:__COL__:lastname,20,20
kbaa-p068:__COL__:firstname,20,20
kbaa-p068:__COL__:maidenname,19,18
kbaa-p068:__COL__:birthyear,20,20
kbaa-p068:__COL__:deathyear,20,20
kbaa-p068:__COL__:title,16,16
kbaa-p068:__COL__:city,20,20
kbaa-p068:__COL__:publisher,20,19
kbaa-p068:__COL__:publishyear,20,20
kbaa-p068:__COL__:pagecount,20,20
kbaa-p068:__COL__:library,20,20
kbaa-p068:__COL__:description,19,18
kbaa-p068:__COL__:index,20,20
kbaa-p068:matches,254,251
kbaa-p068:total,260,260
kbaa-p068:mismatch_bool,False,False
kbaa-p068:pred_nrows,20,20
kbaa-p068:pred_adj_nrows,20,20
kbaa-p068:gt_nrows,20,20
kbaa-p068:matches_pct,97.6923076923077,96.53846153846153
__ALL__:__COL__:lastname,830,675
__ALL__:__COL__:firstname,805,611
__ALL__:__COL__:maidenname,829,717
__ALL__:__COL__:birthyear,836,641
__ALL__:__COL__:deathyear,838,684
__ALL__:__COL__:title,807,581
__ALL__:__COL__:city,825,611
__ALL__:__COL__:publisher,820,588
__ALL__:__COL__:publishyear,831,616
__ALL__:__COL__:pagecount,827,611
__ALL__:__COL__:library,819,550
__ALL__:__COL__:description,760,574
__ALL__:__COL__:index,838,636
__ALL__:matches,10665,8095
__ALL__:total,10933,9607
__ALL__:matches_pct,97.54870575322418,84.26147600707817
__ALL__:mismatched_dim_count,2,7
__ALL__:pred_nrows,864,838
__ALL__:pred_adj_nrows,882,865
__ALL__:gt_nrows,883,883
__ALL__:counted_nrows,841,739
kbaa-p007:__COL__:lastname,,21
kbaa-p007:__COL__:firstname,,21
kbaa-p007:__COL__:maidenname,,21
kbaa-p007:__COL__:birthyear,,21
kbaa-p007:__COL__:deathyear,,21
kbaa-p007:__COL__:title,,20
kbaa-p007:__COL__:city,,21
kbaa-p007:__COL__:publisher,,20
kbaa-p007:__COL__:publishyear,,20
kbaa-p007:__COL__:pagecount,,20
kbaa-p007:__COL__:library,,20
kbaa-p007:__COL__:description,,19
kbaa-p007:__COL__:index,,21
kbaa-p005:__COL__:lastname,,12
kbaa-p005:__COL__:firstname,,7
kbaa-p005:__COL__:maidenname,,18
kbaa-p005:__COL__:birthyear,,6
kbaa-p005:__COL__:deathyear,,12
kbaa-p005:__COL__:title,,3
kbaa-p005:__COL__:city,,4
kbaa-p005:__COL__:publisher,,5
kbaa-p005:__COL__:publishyear,,3
kbaa-p005:__COL__:pagecount,,3
kbaa-p005:__COL__:library,,5
kbaa-p005:__COL__:description,,2
kbaa-p005:__COL__:index,,3
