,gemini-2.5-flash,gpt-4o
kbaa-p113:pred_nrows,22,22
kbaa-p113:pred_adj_nrows,22,22
kbaa-p113:gt_nrows,22,22
kbaa-p113:matches_pct,98.6013986013986,92.65734265734265
kbaa-p114:__COL__:lastname,23,23
kbaa-p114:__COL__:firstname,23,22
kbaa-p114:__COL__:maidenname,23,23
kbaa-p114:__COL__:birthyear,23,22
kbaa-p114:__COL__:deathyear,23,23
kbaa-p114:__COL__:title,21,20
kbaa-p114:__COL__:city,23,21
kbaa-p114:__COL__:publisher,23,21
kbaa-p114:__COL__:publishyear,23,22
kbaa-p114:__COL__:pagecount,23,20
kbaa-p114:__COL__:library,23,19
kbaa-p114:__COL__:description,17,20
kbaa-p114:__COL__:index,23,23
kbaa-p114:matches,291,279
kbaa-p114:total,299,299
kbaa-p114:mismatch_bool,False,False
kbaa-p114:pred_nrows,23,22
kbaa-p114:pred_adj_nrows,23,23
kbaa-p114:gt_nrows,23,23
kbaa-p114:matches_pct,97.32441471571906,93.31103678929766
kbaa-p115:__COL__:lastname,18,17
kbaa-p115:__COL__:firstname,17,17
kbaa-p115:__COL__:maidenname,18,18
kbaa-p115:__COL__:birthyear,18,17
kbaa-p115:__COL__:deathyear,18,15
kbaa-p115:__COL__:title,15,14
kbaa-p115:__COL__:city,17,18
kbaa-p115:__COL__:publisher,17,17
kbaa-p115:__COL__:publishyear,18,18
kbaa-p115:__COL__:pagecount,17,17
kbaa-p115:__COL__:library,17,17
kbaa-p115:__COL__:description,17,17
kbaa-p115:__COL__:index,18,18
kbaa-p115:matches,225,220
kbaa-p115:total,234,234
kbaa-p115:mismatch_bool,False,False
kbaa-p115:pred_nrows,18,18
kbaa-p115:pred_adj_nrows,18,18
kbaa-p115:gt_nrows,18,18
kbaa-p115:matches_pct,96.15384615384616,94.01709401709401
kbaa-p119:__COL__:lastname,20,20
kbaa-p119:__COL__:firstname,20,19
kbaa-p119:__COL__:maidenname,20,20
kbaa-p119:__COL__:birthyear,20,19
kbaa-p119:__COL__:deathyear,20,19
kbaa-p119:__COL__:title,20,20
kbaa-p119:__COL__:city,20,19
kbaa-p119:__COL__:publisher,20,17
kbaa-p119:__COL__:publishyear,20,20
kbaa-p119:__COL__:pagecount,20,19
kbaa-p119:__COL__:library,20,16
kbaa-p119:__COL__:description,18,19
kbaa-p119:__COL__:index,20,20
kbaa-p119:matches,258,247
kbaa-p119:total,260,260
kbaa-p119:mismatch_bool,False,False
kbaa-p119:pred_nrows,19,19
kbaa-p119:pred_adj_nrows,20,20
kbaa-p119:gt_nrows,20,20
kbaa-p119:matches_pct,99.23076923076923,95.0
kbaa-p121:__COL__:lastname,22,22
kbaa-p121:__COL__:firstname,21,20
kbaa-p121:__COL__:maidenname,21,22
kbaa-p121:__COL__:birthyear,22,21
kbaa-p121:__COL__:deathyear,22,22
kbaa-p121:__COL__:title,20,17
kbaa-p121:__COL__:city,22,22
kbaa-p121:__COL__:publisher,22,20
kbaa-p121:__COL__:publishyear,22,21
kbaa-p121:__COL__:pagecount,22,21
kbaa-p121:__COL__:library,22,4
kbaa-p121:__COL__:description,21,15
kbaa-p121:__COL__:index,22,22
kbaa-p121:matches,281,249
kbaa-p121:total,286,286
kbaa-p121:mismatch_bool,False,False
kbaa-p121:pred_nrows,22,22
kbaa-p121:pred_adj_nrows,22,22
kbaa-p121:gt_nrows,22,22
kbaa-p121:matches_pct,98.25174825174825,87.06293706293707
kbaa-p124:__COL__:lastname,19,19
kbaa-p124:__COL__:firstname,18,18
kbaa-p124:__COL__:maidenname,19,18
kbaa-p124:__COL__:birthyear,19,18
kbaa-p124:__COL__:deathyear,19,18
kbaa-p124:__COL__:title,17,3
kbaa-p124:__COL__:city,19,18
kbaa-p124:__COL__:publisher,19,17
kbaa-p124:__COL__:publishyear,18,18
kbaa-p124:__COL__:pagecount,19,18
kbaa-p124:__COL__:library,17,18
kbaa-p124:__COL__:description,15,18
kbaa-p124:__COL__:index,19,19
kbaa-p124:matches,237,220
kbaa-p124:total,247,247
kbaa-p124:mismatch_bool,False,False
kbaa-p124:pred_nrows,18,18
kbaa-p124:pred_adj_nrows,19,19
kbaa-p124:gt_nrows,19,19
kbaa-p124:matches_pct,95.95141700404858,89.06882591093117
kbaa-p151:__COL__:lastname,21,21
kbaa-p151:__COL__:firstname,21,20
kbaa-p151:__COL__:maidenname,21,20
kbaa-p151:__COL__:birthyear,21,21
kbaa-p151:__COL__:deathyear,21,21
kbaa-p151:__COL__:title,20,19
kbaa-p151:__COL__:city,21,20
kbaa-p151:__COL__:publisher,20,19
kbaa-p151:__COL__:publishyear,21,21
kbaa-p151:__COL__:pagecount,21,21
kbaa-p151:__COL__:library,21,21
kbaa-p151:__COL__:description,17,15
kbaa-p151:__COL__:index,21,21
kbaa-p151:matches,267,260
kbaa-p151:total,273,273
kbaa-p151:mismatch_bool,False,False
kbaa-p151:pred_nrows,20,20
kbaa-p151:pred_adj_nrows,21,21
kbaa-p151:gt_nrows,21,21
kbaa-p151:matches_pct,97.8021978021978,95.23809523809523
__ALL__:__COL__:lastname,789,648
__ALL__:__COL__:firstname,758,606
__ALL__:__COL__:maidenname,809,677
__ALL__:__COL__:birthyear,795,633
__ALL__:__COL__:deathyear,805,659
__ALL__:__COL__:title,725,542
__ALL__:__COL__:city,780,612
__ALL__:__COL__:publisher,768,585
__ALL__:__COL__:publishyear,783,623
__ALL__:__COL__:pagecount,784,621
__ALL__:__COL__:library,779,536
__ALL__:__COL__:description,694,566
__ALL__:__COL__:index,784,642
__ALL__:matches,10053,7950
__ALL__:total,10673,8983
__ALL__:matches_pct,94.19094912395765,88.50050094623178
__ALL__:mismatched_dim_count,3,9
__ALL__:pred_nrows,863,838
__ALL__:pred_adj_nrows,880,861
__ALL__:gt_nrows,883,883
__ALL__:counted_nrows,821,691
kbaa-p005:__COL__:lastname,,19
kbaa-p005:__COL__:firstname,,19
kbaa-p005:__COL__:maidenname,,21
kbaa-p005:__COL__:birthyear,,20
kbaa-p005:__COL__:deathyear,,20
kbaa-p005:__COL__:title,,18
kbaa-p005:__COL__:city,,21
kbaa-p005:__COL__:publisher,,21
kbaa-p005:__COL__:publishyear,,20
kbaa-p005:__COL__:pagecount,,21
kbaa-p005:__COL__:library,,19
kbaa-p005:__COL__:description,,16
kbaa-p005:__COL__:index,,21
kbaa-p068:__COL__:lastname,,20
kbaa-p068:__COL__:firstname,,19
kbaa-p068:__COL__:maidenname,,19
kbaa-p068:__COL__:birthyear,,20
kbaa-p068:__COL__:deathyear,,20
kbaa-p068:__COL__:title,,16
kbaa-p068:__COL__:city,,19
kbaa-p068:__COL__:publisher,,20
kbaa-p068:__COL__:publishyear,,20
kbaa-p068:__COL__:pagecount,,20
kbaa-p068:__COL__:library,,20
kbaa-p068:__COL__:description,,19
kbaa-p068:__COL__:index,,20
