,gemini-2.5-flash,gpt-4o
kbaa-p005:matches,,
kbaa-p005:total,,
kbaa-p005:mismatch_bool,True,True
kbaa-p005:pred_nrows,19,18
kbaa-p005:pred_adj_nrows,19,18
kbaa-p005:gt_nrows,21,21
kbaa-p005:matches_pct,,
kbaa-p101:__COL__:lastname,15,15
kbaa-p101:__COL__:firstname,12,12
kbaa-p101:__COL__:maidenname,22,22
kbaa-p101:__COL__:birthyear,13,13
kbaa-p101:__COL__:deathyear,20,20
kbaa-p101:__COL__:title,12,9
kbaa-p101:__COL__:city,12,13
kbaa-p101:__COL__:publisher,12,11
kbaa-p101:__COL__:publishyear,12,12
kbaa-p101:__COL__:pagecount,12,12
kbaa-p101:__COL__:library,13,0
kbaa-p101:__COL__:description,10,9
kbaa-p101:__COL__:index,12,12
kbaa-p101:matches,177,160
kbaa-p101:total,286,286
kbaa-p101:mismatch_bool,False,False
kbaa-p101:pred_nrows,21,21
kbaa-p101:pred_adj_nrows,22,22
kbaa-p101:gt_nrows,22,22
kbaa-p101:matches_pct,61.88811188811189,55.94405594405595
kbaa-p068:__COL__:lastname,20,20
kbaa-p068:__COL__:firstname,19,20
kbaa-p068:__COL__:maidenname,19,19
kbaa-p068:__COL__:birthyear,20,20
kbaa-p068:__COL__:deathyear,20,20
kbaa-p068:__COL__:title,17,16
kbaa-p068:__COL__:city,20,20
kbaa-p068:__COL__:publisher,20,19
kbaa-p068:__COL__:publishyear,20,20
kbaa-p068:__COL__:pagecount,20,20
kbaa-p068:__COL__:library,20,20
kbaa-p068:__COL__:description,19,18
kbaa-p068:__COL__:index,20,20
kbaa-p068:matches,254,252
kbaa-p068:total,260,260
kbaa-p068:mismatch_bool,False,False
kbaa-p068:pred_nrows,20,20
kbaa-p068:pred_adj_nrows,20,20
kbaa-p068:gt_nrows,20,20
kbaa-p068:matches_pct,97.6923076923077,96.92307692307692
__ALL__:__COL__:lastname,638,634
__ALL__:__COL__:firstname,603,585
__ALL__:__COL__:maidenname,666,666
__ALL__:__COL__:birthyear,629,609
__ALL__:__COL__:deathyear,654,642
__ALL__:__COL__:title,590,547
__ALL__:__COL__:city,608,585
__ALL__:__COL__:publisher,606,565
__ALL__:__COL__:publishyear,612,590
__ALL__:__COL__:pagecount,610,582
__ALL__:__COL__:library,612,521
__ALL__:__COL__:description,573,556
__ALL__:__COL__:index,619,604
__ALL__:matches,8020,7686
__ALL__:total,8853,8892
__ALL__:matches_pct,90.59076019428443,86.43724696356276
__ALL__:mismatched_dim_count,9,9
__ALL__:pred_nrows,847,838
__ALL__:pred_adj_nrows,863,859
__ALL__:gt_nrows,876,876
__ALL__:counted_nrows,681,684
kbaa-p039:__COL__:lastname,,20
kbaa-p039:__COL__:firstname,,20
kbaa-p039:__COL__:maidenname,,20
kbaa-p039:__COL__:birthyear,,20
kbaa-p039:__COL__:deathyear,,20
kbaa-p039:__COL__:title,,20
kbaa-p039:__COL__:city,,19
kbaa-p039:__COL__:publisher,,19
kbaa-p039:__COL__:publishyear,,20
kbaa-p039:__COL__:pagecount,,20
kbaa-p039:__COL__:library,,20
kbaa-p039:__COL__:description,,20
kbaa-p039:__COL__:index,,20
kbaa-p121:__COL__:lastname,,22
kbaa-p121:__COL__:firstname,,21
kbaa-p121:__COL__:maidenname,,21
kbaa-p121:__COL__:birthyear,,21
kbaa-p121:__COL__:deathyear,,21
kbaa-p121:__COL__:title,,15
kbaa-p121:__COL__:city,,21
kbaa-p121:__COL__:publisher,,19
kbaa-p121:__COL__:publishyear,,21
kbaa-p121:__COL__:pagecount,,22
kbaa-p121:__COL__:library,,20
kbaa-p121:__COL__:description,,18
kbaa-p121:__COL__:index,,22
